Amount Achieved,Amount Anticipated,Amount Needed,Amount Remaining (Init Pies),Amount Remaining (Budget),Amount Secured,Axis_1,Axis_2,Budget Text,Budget Title,Len Statement,Len Initiative Goal,Len Init Status,Display Order (Columns),Display Order (Rows),Indicator Label,Indicator Label Abbr,Indicator Label Upper,Indicator Latest,Indicator Statement,Indicator Subcategory,Indicator Subcategory Label,Indicator Target,Indicator Type Key,Indicator Unit,Indicator Value,Initiative Goal,Initiative Key,Initiative Name,Initiative Status,Initiative Status Justification,Initiative Status Title,Is Active,Len MS Status,Len MS,Milestone Name,Milestone (Abbr),Milestone Status,Milestone Status Justification,Target,Number of Milestones,Pie Type,Practice Abbr,Practice Key,Practice Name,Status Update (Abbr),Subcategory Abbr,Target Trend,US Initiative,Value Trend,Year
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors,New Sectors,,200059,#,0,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,270,104,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,Progress,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and has provided technical support to facilitate rapid implementation in Myanmar and El Salvador.  WWF is fundraising to build capacity to work with some additional countries.",Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and h… (continued)",New Sectors,,Yes,0,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors,New Sectors,,200059,#,0,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,174,144,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partnerships toward deforestation-free landscapes.,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partne… (continued),Progress,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest Alliance and Walmart to establish and recruit participation in these efforts.,Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest All… (continued),New Sectors,,Yes,0,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies,Companies,,200058,#,4,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,208,159,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation through clarified land tenure or access to climate finance.,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation … (continued),Progress,"WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitoring capacities in DRC, Guyana, and Peru, contributing to reassert the rights of these important stakeholders.",Dec 2023,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitori… (continued),Companies,,Yes,4,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors,New Sectors,,200059,#,0,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,208,159,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation through clarified land tenure or access to climate finance.,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation … (continued),Progress,"WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitoring capacities in DRC, Guyana, and Peru, contributing to reassert the rights of these important stakeholders.",Dec 2023,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitori… (continued),New Sectors,,Yes,0,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors, ,3,200059,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,270,104,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,Progress,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and has provided technical support to facilitate rapid implementation in Myanmar and El Salvador.  WWF is fundraising to build capacity to work with some additional countries.",Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and h… (continued)",New Sectors,3,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors, ,3,200059,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,174,144,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partnerships toward deforestation-free landscapes.,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partne… (continued),Progress,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest Alliance and Walmart to establish and recruit participation in these efforts.,Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest All… (continued),New Sectors,3,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies, ,50,200058,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,270,104,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,WWF has influenced and supported 5 tropical countries to revise forest sector NDC targets by UNFCCC COP.,Progress,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and has provided technical support to facilitate rapid implementation in Myanmar and El Salvador.  WWF is fundraising to build capacity to work with some additional countries.",Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,"WWF has managed to impact ambition and/or clarity of forest-related targets of Guyana and DRC, and h… (continued)",Companies,50,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies, ,50,200058,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,174,144,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partnerships toward deforestation-free landscapes.,At least 5 new jurisdictions have launched or enhanced initiatives that engage public-private partne… (continued),Progress,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest Alliance and Walmart to establish and recruit participation in these efforts.,Dec 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF is working with individual Jurisdictional Initiatives and organizations like Tropical Forest All… (continued),Companies,50,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors, ,3,200059,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,208,159,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation through clarified land tenure or access to climate finance.,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation … (continued),Progress,"WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitoring capacities in DRC, Guyana, and Peru, contributing to reassert the rights of these important stakeholders.",Dec 2023,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitori… (continued),New Sectors,3,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies, ,50,200058,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,208,159,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation through clarified land tenure or access to climate finance.,At least 5 million ha of forests in indigenous peoples' territories better secured for conservation … (continued),Progress,"WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitoring capacities in DRC, Guyana, and Peru, contributing to reassert the rights of these important stakeholders.",Dec 2023,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,WWF has delivered more than 1 million hectares of IPLCs lands with enhanced stewardship and monitori… (continued),Companies,50,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies,Companies,,200058,#,4,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,88,175,Forest Positive Initiative publicly launched with external web platform and investments in forest positive projects from 5 companies and 1 new sector (beyond forest products).,Forest Positive Initiative publicly launched with external web platform and investments in forest po… (continued),Support,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Jun 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Companies,,Yes,4,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors,New Sectors,,200059,#,0,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,88,175,Forest Positive Initiative publicly launched with external web platform and investments in forest positive projects from 5 companies and 1 new sector (beyond forest products).,Forest Positive Initiative publicly launched with external web platform and investments in forest po… (continued),Support,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Jun 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,New Sectors,,Yes,0,2018
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,0,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",New Sectors, ,3,200059,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,88,175,Forest Positive Initiative publicly launched with external web platform and investments in forest positive projects from 5 companies and 1 new sector (beyond forest products).,Forest Positive Initiative publicly launched with external web platform and investments in forest po… (continued),Support,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Jun 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,New Sectors,3,Yes,,2025
0,"$24,537,578","$41,817,672",1,"$10,256,617","$7,023,477",1,1,7M of 42M,BUDGET: 7M of 42M,209,298,336,3,2,On-the-Ground Investments,ON-THE-GROUND INVESTMENTS,ON-THE-GROUND INVESTMENTS,4,"By 2025, 50 leading US companies, including three in new sectors (not forest products), increase ambition for forests via supporting restoration, better management, protection or zero deforestation approaches.",Companies, ,50,200058,#,,"By 2030, combined public and private sector strategies maximize conservation gains for priority forests, securing their contribution to biodiversity, climate change and livelihoods. Investment and actions will stop deforestation/degradation, promote restoration, protection and improved management.",36,Public/Private Sector Forest Strategies,Progress,"While the majority of the initiative is on track, the Forest Positive program is looking for SUPPORT from Aug 2019 - Feb 2020 from an external strategy consultant to refine and finalize the programmatic and funding requirements for participating companies, and branding/outreach strategy.   Leadership support here would be appreciated.",INITIATIVE STATUS:  Progress,Yes,88,175,Forest Positive Initiative publicly launched with external web platform and investments in forest positive projects from 5 companies and 1 new sector (beyond forest products).,Forest Positive Initiative publicly launched with external web platform and investments in forest po… (continued),Support,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Jun 2020,6,Yes Data - Yes Target - Good Trend,Fo,523,Forests,Needed - external consulting support in program design and launch Fall 2019 to Feb 2020.,Companies,50,Yes,,2025
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,143,72,At least 2 community-run campsites are operational in Angola and Zambia.,At least 2 community-run campsites are operational in Angola and Zambia.,Barrier,Requires regulatory framework for community-managed & owned campsite in Angola. Enabling conditions in Zambia are better but could be improved.,Dec 2021,8,No Data - No Target,Wi,526,Wildlife,Requires regulatory framework for community-managed & owned campsite in Angola. Enabling conditions … (continued), ,,Yes,,2011
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,114,59,Kwando River Basin Strategy Environmental Plan is accepted.,Kwando River Basin Strategy Environmental Plan is accepted.,Barrier,Depedent upon cultivating a working relationship with the Angolan government. Initial engagements are encouraging.,Jun 2022,8,No Data - No Target,Wi,526,Wildlife,Depedent upon cultivating a working relationship with the Angolan government. Initial engagements are encouraging., ,,Yes,,2011
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,164,62,Further 100 km of Bwabwata/Ngamiland veterinary fence removed.,Further 100 km of Bwabwata/Ngamiland veterinary fence removed.,Barrier,Requires political commitment of Botswanan and Namibian governments & for Namibia to fulfill conditions including the removal of cattle from Bwamwata National Park.,Dec 2025,8,No Data - No Target,Wi,526,Wildlife,Requires political commitment of Botswanan and Namibian governments & for Namibia to fulfill conditi… (continued), ,,Yes,,2011
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,138,81,Green Climate Fund funding secured for KAZA-wide project on community resilience.,Green Climate Fund funding secured for KAZA-wide project on community resilience.,Opportunity,"Discussions have already begun with relevant partners, including WWF US GCF team. Concept note preparation likley to begin in summer 2020.",Dec 2021,8,No Data - No Target,Wi,526,Wildlife,"Discussions have already begun with relevant partners, including WWF US GCF team. Concept note prepa… (continued)", ,,Yes,,2011
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,199,93,Data collection on climate impacts and climate adaptation pilot projects complete at 3 sites.,Data collection on climate impacts and climate adaptation pilot projects complete at 3 sites.,Progress,Data collection has already been completed in SW Zambia and NW Zimbabwe. Pilot project implementation will begin shortly in Zimbabwe. Remaining sites are TBD based on funding. Potential for E Angola.,Sep 2020,8,No Data - No Target,Wi,526,Wildlife,Data collection has already been completed in SW Zambia and NW Zimbabwe. Pilot project implementatio… (continued), ,,Yes,,2011
,"$3,015,086","$24,479,788",,"$14,473,497","$6,991,205",1,1,7M of 24M,BUDGET: 7M of 24M,194,294,285,3,3,Land Use Plans with WDAs Zoned,LAND USE PLANS WITH WDAS ZONED,LAND USE PLANS WITH WDAS ZONED,,"By 2023, at least three wildlife dispersal areas and associated freshwater systems (including headwaters outside of KAZA) are recognized in local, regional, national and transboundary use plans.",, ,,200082,% wildlife dispersal areas,,"By 2030, KAZA is a connected, ecologically and economically sustainable conservation landscape for people & nature achieved by promoting community-based conservation, reducing poaching and illegal trade, greening regional land and water use, and securing wildlife populations and their habitat.",46,KAZA,Progress,"Substantive progress being made across KAZA to pilot key elements of our landscape-scale strategy (e.g., climate adaptation pilots, reports on social impacts). Significant emerging opportunity to finance KAZA effort emerging via the Green Climate Fund, with a concept note due in 2020.",INITIATIVE STATUS:  Progress,Yes,190,77,New CBC pilot projects operational and informing CBC policy reform in Angola.,New CBC pilot projects operational and informing CBC policy reform in Angola.,Progress,"Communities in Luengue-Luiana NP engaged on fisheries co-management, NRM & combatting wildlife crime. Emerging collaboration on CBC with other organizations--TNC, NatGeo, Kissama Foundation.",Jun 2021,8,No Data - No Target,Wi,526,Wildlife,"Communities in Luengue-Luiana NP engaged on fisheries co-management, NRM & combatting wildlife crime… (continued)", ,,Yes,,2011
